trained_at_utc,station,pollutant,horizon_hours,mae,rmse,r2,baseline_mae,baseline_rmse,baseline_r2,validation_mae,validation_baseline_mae,selected_strategy,beats_baseline_mae,train_rows,test_rows,model_path
2026-06-23T13:42:17+00:00,València - Bulevard Sud,SO2,24,0.4516873855136555,0.6723261850986992,0.2083497852385079,0.38117283950617287,0.8098544298396251,-0.1486486486486489,0.6924267324938259,0.6825174825174826,persistence,False,21870,648,models/builded/model__valencia_bulevard_sud__so2__h24.json
2026-06-23T13:42:17+00:00,València - Bulevard Sud,NO2,8,8.708764722874239,10.194448746358685,0.1920783176374955,9.76923076923077,14.283091015715426,-0.5859378982651262,9.512821218539743,13.162790697674419,ridge,True,22141,598,models/builded/model__valencia_bulevard_sud__no2__h08.json
2026-06-23T13:42:17+00:00,València - Bulevard Sud,NO2,24,8.357257538306644,10.348141788681179,0.28015419847833756,7.164930555555555,11.355447175499323,0.1331913886150502,8.14393312351167,8.416783216783216,ridge,False,21983,576,models/builded/model__valencia_bulevard_sud__no2__h24.json
2026-06-23T13:42:17+00:00,València - Bulevard Sud,O3,8,12.250785697861659,15.418167950347302,0.33741293720769494,13.351841517857142,17.44779182803852,0.15148729486147794,11.802653033278602,14.66326530612245,ridge,True,22498,640,models/builded/model__valencia_bulevard_sud__o3__h08.json
2026-06-23T13:42:17+00:00,València - Bulevard Sud,O3,24,12.570431281374255,15.668053241216015,0.2608165494168939,14.305889423076923,18.40432679669001,-0.019910423127204258,12.223752455471121,12.914588714484404,ridge,True,22290,624,models/builded/model__valencia_bulevard_sud__o3__h24.json
2026-06-23T13:42:17+00:00,València - Centre,NO2,8,10.995723628572918,13.446435771493022,0.2671554850049017,15.580924855491329,20.21345628607096,-0.6560697998228904,12.547098137588922,19.241234221598877,ridge,True,23376,692,models/builded/model__valencia_centre__no2__h08.json
2026-06-23T13:42:17+00:00,València - Centre,NO2,24,10.354209758851658,13.034366401649992,0.32139517720308897,10.888070692194404,15.256809966968472,0.07025347148906658,11.268098797345484,13.743919885550786,ridge,True,23306,679,models/builded/model__valencia_centre__no2__h24.json
2026-06-23T13:42:17+00:00,València - Centre,PM10,8,3.5923740934303416,4.8797765906703505,0.8483980228152633,4.191508220040829,5.788519209554764,0.7866758889568551,6.22782287224437,6.421201171892601,ridge,True,22939,728,models/builded/model__valencia_centre__pm10__h08.json
2026-06-23T13:42:17+00:00,València - Centre,PM10,24,8.1894337156494,10.680489009279857,0.28638598853894104,9.70076843192582,12.934732723768493,-0.04663682745554154,12.09823970229258,14.789188490442436,ridge,True,22592,713,models/builded/model__valencia_centre__pm10__h24.json
2026-06-23T13:42:17+00:00,València - Centre,PM2.5,8,1.274911622918783,1.8126137137996532,0.908917758312075,1.591212003576134,2.2975512863515304,0.8536631787291006,1.847182365059938,2.1285130193266752,ridge,True,22939,728,models/builded/model__valencia_centre__pm2_5__h08.json
2026-06-23T13:42:17+00:00,València - Centre,PM2.5,24,3.3917051473723294,4.3810661583300305,0.453330683250296,3.852921094597416,5.357608083339365,0.1824638640627375,4.282727748117606,4.760052323698486,ridge,True,22592,713,models/builded/model__valencia_centre__pm2_5__h24.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,SO2,8,0.2617620435644682,0.3863406336755027,0.7706401849008044,0.14166666666666666,0.3872983346207417,0.7695016540390567,0.8163657301770474,0.9774011299435028,ridge,False,19832,480,models/builded/model__valencia_moli_del_sol__so2__h08.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,SO2,24,0.3867118968730338,0.5283162310344387,0.5595388359451167,0.2413793103448276,0.5042919242141264,0.5986865251553888,0.8253964953070082,0.9409937888198758,ridge,False,19588,464,models/builded/model__valencia_moli_del_sol__so2__h24.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,NO2,8,8.664522695416906,11.26708679429026,0.1561129522221576,11.463942307692308,16.420188675951508,-0.7923273324051812,12.713131170278666,20.07909604519774,ridge,True,19602,416,models/builded/model__valencia_moli_del_sol__no2__h08.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,NO2,24,8.46360613780884,11.136550844788223,0.11908246920582155,7.9140625,12.451259139808577,-0.10118525669000955,11.07991263496946,12.624223602484472,ridge,False,19381,384,models/builded/model__valencia_moli_del_sol__no2__h24.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,O3,8,10.230700161664899,12.715752208415568,0.42326377201329834,9.10045104998521,11.728769229292581,0.5093203995738429,11.062218473138671,14.232446377984623,ridge,False,20164,483,models/builded/model__valencia_moli_del_sol__o3__h08.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,O3,24,10.578621278142704,13.15297924925771,0.3401085805996521,11.196186397471195,14.606503787714002,0.18620172928516332,12.846560897574575,14.119715175789942,ridge,True,19995,467,models/builded/model__valencia_moli_del_sol__o3__h24.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,PM10,8,1.4147344673600206,1.9768455791108894,0.8440311185174381,1.7514468976667814,2.6128474624340043,0.7275288160245403,3.627212219579616,4.19398220627165,ridge,True,19959,471,models/builded/model__valencia_moli_del_sol__pm10__h08.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,PM10,24,3.7614635066463515,5.16986651853761,-0.1478617364164716,4.080026495243887,5.97723625247087,-0.5343758784641794,8.455848163867183,9.784032070133897,ridge,True,19656,455,models/builded/model__valencia_moli_del_sol__pm10__h24.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,PM2.5,8,0.682223207624334,1.0296354243173105,0.9259211945780611,0.8735436614832903,1.4089762116968594,0.8612815140140988,2.2067395002888412,2.490728478954728,ridge,True,19959,471,models/builded/model__valencia_moli_del_sol__pm2_5__h08.json
2026-06-23T13:42:17+00:00,València - Molí del Sol,PM2.5,24,2.2182551210798516,3.2081470838071784,0.13811189234492194,2.1225502758111454,3.465651084562155,-0.005800898502490881,4.508439168263155,5.722427625371954,ridge,False,19656,455,models/builded/model__valencia_moli_del_sol__pm2_5__h24.json
2026-06-23T13:42:17+00:00,València - Pista de Silla,SO2,8,0.9499902959078292,1.3300352643857676,0.12289069655375584,1.094839609483961,1.9870571443316896,-0.9577089188474961,1.2417782483734612,1.6690140845070423,ridge,True,22635,717,models/builded/model__valencia_pista_de_silla__so2__h08.json
